timestamp,load,temperature,humidity,precipitation,wind_speed,wind_direction,pressure,cloud_cover
2013-04-01 01:00:00,1.903553299492385,11.1,84,0.2,16.2,273,991.9,65
2013-04-01 02:00:00,1.903553299492385,11.0,82,0.5,15.9,274,992.2,51
2013-04-01 03:00:00,1.5862944162436523,10.6,85,0.4,17.3,272,992.8,79
2013-04-01 04:00:00,1.5862944162436523,10.2,88,0.4,15.2,266,992.8,81
2013-04-01 05:00:00,2.2208121827411174,9.7,92,0.6,12.7,255,993.3,79
2013-04-01 06:00:00,1.5862944162436523,9.6,95,0.5,11.8,239,993.5,78
2013-04-01 07:00:00,1.5862944162436523,10.0,93,0.4,13.7,243,994.1,91
2013-04-01 08:00:00,2.220812182741115,10.7,91,1.2,14.7,234,994.3,70
2013-04-01 09:00:00,8.88324873096445,11.4,86,1.2,16.3,239,994.6,83
2013-04-01 10:00:00,4.758883248730955,11.9,83,0.9,20.3,243,995.5,82
2013-04-01 11:00:00,7.296954314720818,12.5,88,1.3,21.8,248,995.7,78
2013-04-01 12:00:00,3.1725888324873126,13.1,90,1.2,21.3,246,996.0,76
2013-04-01 13:00:00,2.2208121827411174,13.0,87,2.5,24.2,252,996.1,88
2013-04-01 14:00:00,2.85532994923858,13.3,87,1.7,20.6,254,996.6,76
2013-04-01 15:00:00,5.71065989847716,13.3,85,0.9,22.3,256,996.5,64
2013-04-01 16:00:00,1.9035532994923825,13.3,82,2.0,21.7,259,996.5,55
2013-04-01 17:00:00,1.5862944162436523,12.6,81,1.6,21.2,255,996.4,75
2013-04-01 18:00:00,1.26903553299492,12.3,82,0.8,16.2,249,996.8,76
2013-04-01 19:00:00,1.26903553299492,10.8,88,1.4,12.9,243,996.7,87
2013-04-01 20:00:00,1.903553299492385,10.3,92,1.3,12.0,237,997.1,100
2013-04-01 21:00:00,1.5862944162436523,10.2,93,1.0,12.9,234,997.7,100
2013-04-01 22:00:00,1.903553299492385,10.1,94,1.3,17.1,242,997.2,80
2013-04-01 23:00:00,1.5862944162436523,9.8,92,2.2,14.9,238,997.4,78
2013-04-02 00:00:00,1.903553299492385,9.8,93,0.2,10.4,226,997.5,93
2013-04-02 01:00:00,1.5862944162436523,9.7,94,0.4,12.5,229,997.7,85
2013-04-02 02:00:00,1.903553299492385,9.6,96,0.8,12.5,224,997.9,80
2013-04-02 03:00:00,1.5862944162436523,9.7,96,0.5,13.5,228,997.3,76
2013-04-02 04:00:00,1.903553299492385,9.8,96,0.4,12.0,219,998.0,99
2013-04-02 05:00:00,1.5862944162436523,9.5,96,0.6,11.5,219,998.0,96
2013-04-02 06:00:00,1.903553299492385,9.6,96,0.3,10.7,220,998.3,85
2013-04-02 07:00:00,1.26903553299492,10.2,91,0.1,10.1,215,998.9,68
2013-04-02 08:00:00,2.85532994923858,11.2,87,0.0,9.2,206,999.6,78
2013-04-02 09:00:00,2.53807106598985,12.2,81,0.1,12.0,219,1000.2,65
2013-04-02 10:00:00,3.807106598984773,13.0,79,0.2,13.0,228,1000.4,78
2013-04-02 11:00:00,3.17258883248731,13.7,76,0.1,12.5,226,1000.6,61
2013-04-02 12:00:00,2.85532994923858,14.3,74,0.1,13.2,223,1000.7,90
2013-04-02 13:00:00,3.17258883248731,14.7,71,0.1,13.2,223,1000.7,99
2013-04-02 14:00:00,2.85532994923858,14.9,70,0.1,12.5,213,1000.3,94
2013-04-02 15:00:00,3.1725888324873126,15.0,62,0.0,12.2,199,999.4,95
2013-04-02 16:00:00,2.85532994923858,15.0,61,0.0,13.7,198,998.8,86
2013-04-02 17:00:00,1.26903553299492,14.8,60,0.0,12.0,196,998.4,94
2013-04-02 18:00:00,1.26903553299492,14.3,64,0.0,6.8,183,997.7,100
2013-04-02 19:00:00,1.5862944162436523,13.4,69,0.0,5.6,153,997.4,97
2013-04-02 20:00:00,1.5862944162436523,12.0,78,0.0,5.0,120,997.0,72
2013-04-02 21:00:00,1.903553299492385,10.8,83,0.0,6.4,106,996.8,76
2013-04-02 22:00:00,1.5862944162436523,10.5,84,0.0,9.9,100,995.8,99
2013-04-02 23:00:00,1.5862944162436523,10.4,82,0.0,10.5,106,994.8,98
2013-04-03 00:00:00,1.9035532994923825,10.5,79,0.0,10.8,111,993.6,93
2013-04-03 01:00:00,1.5862944162436523,10.6,76,0.0,11.8,117,992.7,97
2013-04-03 02:00:00,1.903553299492385,10.7,75,0.2,11.1,119,991.7,99
2013-04-03 03:00:00,1.5862944162436523,10.6,76,0.2,11.6,120,990.9,98
2013-04-03 04:00:00,2.2208121827411174,10.6,76,0.0,13.0,118,990.0,100
2013-04-03 05:00:00,1.5862944162436523,10.7,76,0.1,14.3,124,988.9,100
2013-04-03 06:00:00,1.5862944162436523,10.7,77,0.2,15.8,125,988.8,100
2013-04-03 07:00:00,1.5862944162436523,10.7,81,1.1,19.6,136,988.6,100
2013-04-03 08:00:00,2.538071065989845,10.5,85,1.8,19.4,145,989.1,100
2013-04-03 09:00:00,6.6624365482233605,10.5,86,2.3,16.9,146,989.1,100
2013-04-03 10:00:00,2.220812182741115,11.0,88,1.9,13.5,146,989.3,100
2013-04-03 11:00:00,2.53807106598985,11.9,87,1.0,12.4,158,989.3,100
2013-04-03 12:00:00,2.8553299492385773,13.1,85,0.5,12.6,175,989.0,90
2013-04-03 13:00:00,2.5380710659898478,14.2,84,0.5,13.5,189,988.7,91
2013-04-03 14:00:00,2.85532994923858,14.6,83,0.5,13.4,207,988.9,93
2013-04-03 15:00:00,3.17258883248731,13.4,75,1.7,11.4,204,988.6,95
2013-04-03 16:00:00,1.903553299492385,13.1,73,1.0,9.9,190,988.5,89
2013-04-03 17:00:00,1.903553299492385,13.1,72,0.1,8.9,194,988.1,84
2013-04-03 18:00:00,1.5862944162436523,12.7,73,0.0,11.8,192,988.9,92
2013-04-03 19:00:00,1.903553299492385,11.3,89,0.0,8.5,192,989.2,88
2013-04-03 20:00:00,1.903553299492385,10.6,90,0.0,7.2,153,989.5,78
2013-04-03 21:00:00,2.2208121827411174,10.3,89,0.0,7.4,137,990.1,81
2013-04-03 22:00:00,1.903553299492385,9.8,90,0.0,5.2,115,989.9,73
2013-04-03 23:00:00,2.5380710659898478,9.4,90,0.0,7.1,114,989.9,56
2013-04-04 00:00:00,1.903553299492385,9.1,91,0.0,7.7,118,989.6,51
2013-04-04 01:00:00,2.2208121827411174,8.6,92,0.0,7.4,113,989.5,60
2013-04-04 02:00:00,1.903553299492385,8.4,92,0.0,7.2,108,989.2,68
2013-04-04 03:00:00,2.2208121827411174,8.0,92,0.0,8.0,108,988.8,80
2013-04-04 04:00:00,2.2208121827411174,7.8,93,0.0,8.0,108,988.6,83
2013-04-04 05:00:00,1.903553299492385,7.9,93,0.0,7.7,101,988.8,87
2013-04-04 06:00:00,1.903553299492385,7.9,93,0.0,7.6,93,989.2,66
2013-04-04 07:00:00,2.2208121827411174,8.2,92,0.0,9.0,90,990.0,93
2013-04-04 08:00:00,2.8553299492385773,9.7,89,0.0,7.6,95,990.4,74
2013-04-04 09:00:00,4.124365482233505,11.3,84,0.0,5.1,94,991.0,74
2013-04-04 10:00:00,3.1725888324873126,12.6,75,0.0,3.4,108,991.2,70
2013-04-04 11:00:00,2.85532994923858,13.8,68,0.1,1.1,198,991.3,64
2013-04-04 12:00:00,2.85532994923858,14.2,66,0.1,4.0,270,991.5,68
2013-04-04 13:00:00,2.53807106598985,14.0,68,0.2,9.1,279,991.4,71
2013-04-04 14:00:00,3.48984771573604,14.1,68,0.3,14.3,295,991.7,66
2013-04-04 15:00:00,3.807106598984773,14.0,67,0.0,14.8,311,991.8,55
2013-04-04 16:00:00,2.5380710659898478,13.8,66,0.0,14.2,324,991.7,55
2013-04-04 17:00:00,1.5862944162436523,13.9,65,0.0,13.5,335,991.8,48
2013-04-04 18:00:00,1.903553299492385,13.5,69,0.0,9.7,333,992.0,32
2013-04-04 19:00:00,1.903553299492385,12.7,74,0.0,9.7,333,992.6,25
2013-04-04 20:00:00,2.2208121827411174,11.5,78,0.0,12.6,347,993.2,16
2013-04-04 21:00:00,2.2208121827411174,10.8,77,0.0,14.4,356,994.0,10
2013-04-04 22:00:00,2.2208121827411174,10.0,75,0.0,16.2,360,995.3,6
2013-04-04 23:00:00,2.2208121827411174,9.0,74,0.0,16.6,5,995.3,4
2013-04-05 00:00:00,2.2208121827411174,8.2,74,0.0,17.0,6,995.7,11
2013-04-05 01:00:00,2.2208121827411174,7.5,76,0.0,17.8,8,996.3,23
2013-04-05 02:00:00,2.2208121827411174,7.1,75,0.0,18.1,13,996.5,44
2013-04-05 03:00:00,2.2208121827411174,6.8,75,0.0,18.3,16,996.8,49
2013-04-05 04:00:00,2.53807106598985,6.7,73,0.0,18.2,14,997.3,48
2013-04-05 05:00:00,1.903553299492385,6.6,71,0.0,17.6,11,998.5,43
2013-04-05 06:00:00,2.2208121827411174,6.3,70,0.0,17.9,10,999.3,21
2013-04-05 07:00:00,1.903553299492385,6.2,69,0.0,18.6,10,1000.7,7
2013-04-05 08:00:00,2.85532994923858,6.8,65,0.0,20.4,9,1001.7,4
2013-04-05 09:00:00,6.345177664974608,7.8,63,0.0,21.1,8,1003.0,4
2013-04-05 10:00:00,2.2208121827411174,9.0,61,0.0,21.1,8,1003.7,22
2013-04-05 11:00:00,2.538071065989845,10.5,51,0.0,23.2,6,1004.3,71
2013-04-05 12:00:00,2.85532994923858,11.5,46,0.0,24.1,359,1004.3,93
2013-04-05 13:00:00,2.2208121827411174,12.0,45,0.0,24.0,352,1004.3,89
2013-04-05 14:00:00,2.5380710659898478,12.3,45,0.0,24.6,348,1004.6,84
2013-04-05 15:00:00,2.5380710659898478,12.3,46,0.0,26.2,342,1004.7,85
2013-04-05 16:00:00,1.5862944162436523,12.0,49,0.0,26.8,340,1004.8,78
2013-04-05 17:00:00,1.5862944162436523,11.5,50,0.0,27.0,339,1005.5,53
2013-04-05 18:00:00,1.26903553299492,10.7,56,0.0,24.2,335,1006.3,17
2013-04-05 19:00:00,1.5862944162436523,9.7,61,0.0,20.7,340,1007.3,0
2013-04-05 20:00:00,1.5862944162436523,8.9,64,0.0,18.7,341,1008.4,0
2013-04-05 21:00:00,1.903553299492385,8.3,65,0.0,17.6,345,1009.9,0
2013-04-05 22:00:00,1.903553299492385,7.7,66,0.0,16.2,348,1010.6,0
2013-04-05 23:00:00,1.903553299492385,7.2,67,0.0,15.2,353,1011.1,0
2013-04-06 00:00:00,1.5862944162436523,6.6,70,0.0,13.6,349,1011.1,0
2013-04-06 01:00:00,1.903553299492385,6.2,74,0.0,10.7,340,1011.3,0
2013-04-06 02:00:00,1.903553299492385,5.8,78,0.0,8.7,336,1011.2,0
2013-04-06 03:00:00,1.903553299492385,5.6,79,0.0,8.8,341,1011.5,0
2013-04-06 04:00:00,1.903553299492385,5.9,78,0.0,8.8,351,1011.8,2
2013-04-06 05:00:00,1.5862944162436523,5.7,78,0.0,8.8,19,1011.8,1
2013-04-06 06:00:00,1.903553299492385,5.3,80,0.0,5.2,25,1012.0,1
2013-04-06 07:00:00,1.5862944162436523,5.1,82,0.0,4.7,4,1012.8,1
2013-04-06 08:00:00,2.8553299492385773,7.7,64,0.0,6.5,360,1013.8,1
2013-04-06 09:00:00,3.1725888324873077,8.8,56,0.0,10.4,2,1013.9,4
2013-04-06 10:00:00,3.1725888324873077,9.7,54,0.0,9.7,2,1014.0,16
2013-04-06 11:00:00,2.220812182741115,10.6,52,0.0,10.1,354,1013.7,27
2013-04-06 12:00:00,2.5380710659898478,11.5,52,0.0,11.3,353,1013.0,34
2013-04-06 13:00:00,2.2208121827411174,12.4,51,0.0,11.6,344,1012.7,12
2013-04-06 14:00:00,2.5380710659898478,13.0,50,0.0,11.4,332,1012.0,21
2013-04-06 15:00:00,2.8553299492385773,13.4,48,0.0,11.9,325,1011.5,74
2013-04-06 16:00:00,1.26903553299492,12.5,53,0.0,13.5,316,1011.5,58
2013-04-06 17:00:00,1.26903553299492,11.6,58,0.0,14.6,308,1011.0,87
2013-04-06 18:00:00,1.5862944162436523,10.7,61,0.0,15.5,298,1011.1,98
2013-04-06 19:00:00,1.26903553299492,9.9,66,0.0,13.1,302,1011.2,100
2013-04-06 20:00:00,1.5862944162436523,9.2,70,0.0,10.7,303,1011.7,100
2013-04-06 21:00:00,1.26903553299492,8.9,74,0.0,6.6,299,1011.7,100
2013-04-06 22:00:00,1.903553299492385,8.2,83,0.0,3.0,256,1011.7,100
2013-04-06 23:00:00,1.5862944162436523,9.1,73,0.0,1.3,214,1011.6,100
2013-04-07 00:00:00,1.5862944162436523,9.0,76,0.0,2.7,157,1011.3,100
2013-04-07 01:00:00,1.5862944162436523,8.1,82,0.0,3.2,153,1010.6,100
2013-04-07 02:00:00,1.5862944162436523,7.0,90,0.0,3.8,139,1010.1,100
2013-04-07 03:00:00,1.5862944162436523,7.2,90,0.0,4.8,138,1009.3,100
2013-04-07 04:00:00,1.26903553299492,7.3,91,0.0,5.2,146,1009.1,100
2013-04-07 05:00:00,1.5862944162436523,7.5,90,0.0,6.3,149,1008.8,100
2013-04-07 06:00:00,1.903553299492385,7.6,88,0.0,6.8,148,1008.4,100
2013-04-07 07:00:00,1.26903553299492,8.0,86,0.0,7.6,149,1008.2,100
2013-04-07 08:00:00,1.903553299492385,8.9,80,0.0,8.6,158,1008.2,100
2013-04-07 09:00:00,1.903553299492385,9.6,76,0.1,11.2,165,1008.1,100
2013-04-07 10:00:00,2.5380710659898478,9.9,75,0.3,13.6,169,1008.2,100
2013-04-07 11:00:00,2.220812182741115,10.1,76,0.4,14.3,170,1007.8,97
2013-04-07 12:00:00,2.5380710659898478,10.2,79,0.4,17.4,187,1007.6,100
2013-04-07 13:00:00,2.8553299492385773,10.8,79,0.2,17.7,192,1006.7,100
2013-04-07 14:00:00,2.538071065989848,11.5,79,0.0,22.1,202,1006.2,100
2013-04-07 15:00:00,2.220812182741115,12.0,82,0.4,19.9,215,1005.5,100
2013-04-07 16:00:00,1.5862944162436523,12.1,86,0.6,16.9,243,1005.0,100
2013-04-07 17:00:00,1.5862944162436523,12.0,88,0.6,13.6,281,1004.9,97
2013-04-07 18:00:00,1.26903553299492,11.5,90,0.4,12.5,303,1004.8,99
2013-04-07 19:00:00,1.5862944162436523,10.4,87,0.0,9.0,307,1005.2,99
2013-04-07 20:00:00,1.5862944162436523,9.7,87,0.0,7.9,300,1005.1,100
2013-04-07 21:00:00,1.5862944162436523,9.1,88,0.0,7.1,294,1005.6,98
2013-04-07 22:00:00,1.903553299492385,8.7,88,0.0,5.8,270,1005.8,98
2013-04-07 23:00:00,1.903553299492385,8.3,90,0.0,5.0,249,1005.7,100
2013-04-08 00:00:00,1.903553299492385,7.9,89,0.0,5.5,212,1005.4,98
2013-04-08 01:00:00,1.903553299492385,8.4,88,0.0,7.8,202,1005.1,96
2013-04-08 02:00:00,1.903553299492385,8.5,88,0.1,8.0,207,1004.4,100
2013-04-08 03:00:00,1.903553299492385,8.6,89,0.2,7.7,217,1003.7,100
2013-04-08 04:00:00,1.5862944162436523,8.5,91,0.3,8.4,230,1003.6,98
2013-04-08 05:00:00,1.903553299492385,8.5,91,0.3,7.9,231,1003.1,99
2013-04-08 06:00:00,1.903553299492385,8.6,92,0.2,7.9,231,1003.1,100
2013-04-08 07:00:00,1.5862944162436523,9.4,88,0.2,8.4,227,1003.4,100
2013-04-08 08:00:00,2.8553299492385773,10.7,85,0.0,9.7,231,1003.7,100
2013-04-08 09:00:00,4.124365482233505,11.8,77,0.3,15.4,249,1003.8,99
2013-04-08 10:00:00,4.441624365482235,12.7,69,0.2,19.6,257,1004.0,100
2013-04-08 11:00:00,2.85532994923858,13.1,69,0.2,21.2,252,1003.9,100
2013-04-08 12:00:00,3.807106598984773,13.6,68,0.2,21.4,245,1003.9,100
2013-04-08 13:00:00,3.48984771573604,13.8,69,0.2,22.9,240,1003.4,100
2013-04-08 14:00:00,3.17258883248731,13.3,72,0.1,24.1,235,1003.2,100
2013-04-08 15:00:00,3.4898477157360426,13.1,74,0.2,27.0,233,1002.9,97
2013-04-08 16:00:00,2.85532994923858,13.3,72,0.2,25.7,228,1002.3,75
2013-04-08 17:00:00,1.5862944162436523,13.1,73,0.0,27.0,226,1001.9,65
2013-04-08 18:00:00,1.903553299492385,12.6,76,0.0,25.7,226,1001.8,64
2013-04-08 19:00:00,1.5862944162436523,12.0,80,0.0,24.7,224,1002.1,87
2013-04-08 20:00:00,1.903553299492385,11.8,82,0.2,24.4,225,1002.3,91
2013-04-08 21:00:00,2.2208121827411174,11.8,83,0.3,24.2,224,1002.7,99
2013-04-08 22:00:00,1.903553299492385,11.8,84,0.3,22.0,212,1002.5,100
2013-04-08 23:00:00,2.2208121827411174,11.8,84,0.3,23.4,209,1002.2,100
2013-04-09 00:00:00,2.220812182741115,11.8,84,0.1,24.3,205,1001.7,84
2013-04-09 01:00:00,1.903553299492385,11.7,84,0.3,24.8,208,1001.1,94
2013-04-09 02:00:00,2.2208121827411174,11.7,84,0.3,25.6,212,1001.0,100
2013-04-09 03:00:00,1.903553299492385,11.6,86,1.1,24.9,217,1000.3,100
2013-04-09 04:00:00,1.903553299492385,11.9,89,0.7,23.3,231,1000.3,100
2013-04-09 05:00:00,2.5380710659898478,11.9,92,0.7,19.0,243,1000.5,100
2013-04-09 06:00:00,1.903553299492385,11.9,92,0.4,15.7,250,1001.0,96
2013-04-09 07:00:00,1.903553299492385,11.9,92,0.1,13.5,254,1001.8,82
2013-04-09 08:00:00,2.5380710659898478,12.2,88,0.1,12.9,252,1002.2,65
2013-04-09 09:00:00,3.4898477157360426,13.0,80,0.0,15.1,252,1002.8,76
2013-04-09 10:00:00,3.17258883248731,13.8,75,0.0,16.3,256,1003.3,95
2013-04-09 11:00:00,3.17258883248731,14.2,72,0.0,16.7,251,1003.4,94
2013-04-09 12:00:00,4.124365482233502,14.7,68,0.0,18.6,248,1003.8,100
2013-04-09 13:00:00,3.4898477157360426,14.6,66,0.1,20.6,254,1003.9,97
2013-04-09 14:00:00,3.48984771573604,14.6,66,0.1,19.6,253,1004.3,100
2013-04-09 15:00:00,3.4898477157360426,14.3,69,0.0,18.9,252,1004.4,75
2013-04-09 16:00:00,2.2208121827411174,14.3,69,0.0,19.4,255,1004.4,66
2013-04-09 17:00:00,1.26903553299492,13.9,70,0.1,17.0,257,1004.5,65
2013-04-09 18:00:00,1.26903553299492,13.3,74,0.0,13.9,253,1004.7,67
2013-04-09 19:00:00,1.26903553299492,12.4,82,0.0,7.9,246,1005.1,97
2013-04-09 20:00:00,1.26903553299492,11.6,87,0.0,7.5,215,1005.2,99
2013-04-09 21:00:00,1.903553299492385,11.2,89,0.0,8.4,187,1005.7,98
2013-04-09 22:00:00,1.26903553299492,11.0,90,0.0,10.4,180,1006.1,93
2013-04-09 23:00:00,1.5862944162436523,10.8,90,0.0,11.7,171,1006.1,60
2013-04-10 00:00:00,1.26903553299492,10.8,89,0.0,12.2,166,1006.1,25
2013-04-10 01:00:00,1.903553299492385,10.5,89,0.0,13.6,163,1005.9,82
2013-04-10 02:00:00,1.26903553299492,10.7,88,0.0,14.3,162,1005.6,88
2013-04-10 03:00:00,1.5862944162436523,11.1,88,0.0,14.9,160,1005.0,93
2013-04-10 04:00:00,1.26903553299492,11.6,90,0.0,14.4,167,1005.0,99
2013-04-10 05:00:00,1.5862944162436523,12.2,93,0.0,15.5,175,1005.0,100
2013-04-10 06:00:00,1.5862944162436523,12.6,96,0.3,17.0,184,1004.6,100
2013-04-10 07:00:00,1.26903553299492,12.9,98,0.3,18.9,189,1005.2,100
2013-04-10 08:00:00,2.538071065989845,13.4,96,0.5,20.9,191,1005.1,100
2013-04-10 09:00:00,3.17258883248731,14.1,92,0.3,23.2,196,1004.9,94
2013-04-10 10:00:00,3.17258883248731,14.5,91,0.5,28.3,207,1005.3,99
2013-04-10 11:00:00,3.4898477157360426,15.2,86,0.3,26.7,209,1005.1,100
2013-04-10 12:00:00,3.807106598984773,15.6,87,0.5,28.2,210,1004.9,100
2013-04-10 13:00:00,4.124365482233502,15.8,84,0.6,26.5,211,1004.8,100
2013-04-10 14:00:00,3.48984771573604,15.5,88,0.8,29.6,214,1004.5,100
2013-04-10 15:00:00,3.4898477157360426,15.3,88,0.3,29.7,216,1004.9,100
2013-04-10 16:00:00,2.53807106598985,15.0,92,0.7,28.0,217,1004.7,100
2013-04-10 17:00:00,1.5862944162436523,14.6,92,0.4,25.8,220,1004.8,100
2013-04-10 18:00:00,1.5862944162436523,14.2,92,0.8,22.5,215,1004.4,100
2013-04-10 19:00:00,1.5862944162436523,13.6,91,0.0,21.1,207,1004.6,100
2013-04-10 20:00:00,1.26903553299492,13.4,91,0.3,20.9,201,1004.4,96
2013-04-10 21:00:00,1.26903553299492,13.3,90,0.0,21.6,195,1004.5,93
2013-04-10 22:00:00,1.5862944162436523,13.1,89,0.0,23.2,193,1004.1,99
2013-04-10 23:00:00,1.26903553299492,13.1,88,0.0,23.4,190,1003.5,100
2013-04-11 00:00:00,1.5862944162436523,13.0,88,0.9,24.5,190,1002.8,100
2013-04-11 01:00:00,1.26903553299492,12.8,89,1.4,25.6,191,1002.5,100
2013-04-11 02:00:00,1.903553299492385,12.7,90,0.8,27.8,190,1001.7,100
2013-04-11 03:00:00,1.26903553299492,12.6,91,1.1,28.7,192,1001.2,100
2013-04-11 04:00:00,1.26903553299492,12.6,91,2.4,28.7,192,1000.6,100
2013-04-11 05:00:00,1.26903553299492,12.6,92,2.3,28.7,192,999.7,100
2013-04-11 06:00:00,1.5862944162436523,12.8,93,3.1,28.6,194,999.3,100
2013-04-11 07:00:00,1.26903553299492,12.9,93,3.8,28.1,203,999.1,100
2013-04-11 08:00:00,2.538071065989845,12.8,96,5.4,25.2,228,999.2,100
2013-04-11 09:00:00,3.4898477157360426,12.6,93,4.9,21.6,266,1000.3,100
2013-04-11 10:00:00,4.758883248730965,12.1,91,3.0,13.7,270,1001.9,98
2013-04-11 11:00:00,2.2208121827411174,13.2,83,0.7,12.6,250,1002.3,42
2013-04-11 12:00:00,4.124365482233505,14.2,81,0.5,17.8,249,1002.7,56
2013-04-11 13:00:00,3.48984771573604,15.1,71,0.5,21.8,254,1003.4,57
2013-04-11 14:00:00,3.17258883248731,14.6,71,0.4,21.4,257,1003.6,31
2013-04-11 15:00:00,3.807106598984773,14.8,69,0.1,20.8,256,1003.8,25
2013-04-11 16:00:00,2.85532994923858,14.5,69,0.2,21.5,252,1004.3,40
2013-04-11 17:00:00,2.85532994923858,14.0,71,0.2,21.5,249,1004.8,42
2013-04-11 18:00:00,2.2208121827411174,13.1,75,0.2,19.9,248,1005.1,38
2013-04-11 19:00:00,1.26903553299492,12.5,78,0.1,15.6,241,1005.3,30
2013-04-11 20:00:00,1.26903553299492,11.9,82,0.2,14.8,236,1005.6,67
2013-04-11 21:00:00,1.5862944162436523,11.6,85,0.2,12.5,231,1006.1,43
2013-04-11 22:00:00,1.5862944162436523,11.3,87,0.2,14.5,224,1006.4,32
2013-04-11 23:00:00,1.903553299492385,11.3,88,0.1,15.5,224,1006.4,28
2013-04-12 00:00:00,1.5862944162436523,11.3,88,0.0,16.3,225,1006.2,43
2013-04-12 01:00:00,1.5862944162436523,11.3,88,0.0,16.1,220,1006.0,31
2013-04-12 02:00:00,1.5862944162436523,11.4,87,0.1,17.6,224,1005.8,56
2013-04-12 03:00:00,1.5862944162436523,11.3,88,0.2,17.6,226,1005.4,69
2013-04-12 04:00:00,1.903553299492385,11.2,88,0.2,18.6,224,1005.3,79
2013-04-12 05:00:00,1.5862944162436523,11.2,89,0.2,18.4,220,1005.3,97
2013-04-12 06:00:00,1.5862944162436523,11.2,90,0.1,19.7,218,1005.5,90
2013-04-12 07:00:00,1.26903553299492,11.7,89,0.2,18.8,216,1005.8,97
2013-04-12 08:00:00,2.5380710659898478,12.4,87,0.4,18.7,218,1005.9,94
2013-04-12 09:00:00,3.807106598984773,13.2,82,0.6,20.1,223,1006.5,87
2013-04-12 10:00:00,2.220812182741115,13.5,82,0.8,22.3,231,1006.6,91
2013-04-12 11:00:00,2.5380710659898478,14.3,81,0.2,22.2,230,1006.9,92
2013-04-12 12:00:00,2.85532994923858,14.0,81,0.6,23.8,232,1007.0,55
2013-04-12 13:00:00,2.85532994923858,14.9,78,0.2,23.4,226,1006.9,56
2013-04-12 14:00:00,2.5380710659898478,15.0,79,0.4,25.0,229,1006.9,49
2013-04-12 15:00:00,2.8553299492385773,15.5,78,0.2,23.5,229,1006.9,75
2013-04-12 16:00:00,1.26903553299492,15.0,79,0.5,21.9,228,1007.0,52
2013-04-12 17:00:00,1.5862944162436523,14.3,82,0.3,21.6,224,1007.1,45
2013-04-12 18:00:00,1.26903553299492,13.8,83,0.2,17.9,214,1007.0,30
2013-04-12 19:00:00,1.26903553299492,13.3,87,0.0,13.7,203,1007.2,27
2013-04-12 20:00:00,1.5862944162436523,12.5,90,0.0,12.4,202,1007.5,37
2013-04-12 21:00:00,1.5862944162436523,12.2,92,0.0,11.7,191,1008.1,49
2013-04-12 22:00:00,1.26903553299492,11.9,93,0.0,11.2,178,1008.9,47
2013-04-12 23:00:00,1.5862944162436523,11.8,94,0.0,11.7,171,1008.6,46
2013-04-13 00:00:00,1.5862944162436523,11.9,93,0.0,12.0,164,1008.7,38
2013-04-13 01:00:00,1.5862944162436523,11.8,93,0.0,11.5,160,1008.4,45
2013-04-13 02:00:00,1.5862944162436523,11.6,92,0.0,10.6,156,1008.2,65
2013-04-13 03:00:00,1.5862944162436523,11.5,92,0.0,10.8,150,1008.1,67
2013-04-13 04:00:00,1.5862944162436523,11.4,90,0.0,11.2,147,1008.1,48
2013-04-13 05:00:00,1.5862944162436523,11.2,90,0.0,10.9,146,1008.3,27
2013-04-13 06:00:00,1.5862944162436523,11.3,89,0.0,10.7,140,1008.5,33
2013-04-13 07:00:00,1.26903553299492,11.4,89,0.0,10.9,134,1009.1,42
2013-04-13 08:00:00,1.9035532994923825,12.3,86,0.0,11.0,139,1009.5,88
2013-04-13 09:00:00,1.9035532994923825,13.8,80,0.0,12.4,150,1009.8,90
2013-04-13 10:00:00,2.538071065989845,15.3,75,0.0,14.6,164,1010.1,96
2013-04-13 11:00:00,1.26903553299492,16.6,68,0.0,14.4,181,1010.3,93
2013-04-13 12:00:00,2.220812182741115,17.7,63,0.0,14.8,193,1010.0,67
2013-04-13 13:00:00,1.26903553299492,18.5,59,0.0,14.6,196,1009.6,34
2013-04-13 14:00:00,1.903553299492385,18.5,61,0.0,13.4,204,1008.8,3
2013-04-13 15:00:00,1.26903553299492,18.1,66,0.0,12.9,216,1008.2,2
2013-04-13 16:00:00,1.26903553299492,17.6,70,0.0,13.3,232,1007.8,19
2013-04-13 17:00:00,1.5862944162436523,16.7,76,0.0,12.9,247,1007.5,3
2013-04-13 18:00:00,1.26903553299492,15.7,80,0.0,10.4,256,1007.7,2
2013-04-13 19:00:00,1.5862944162436523,14.2,87,0.0,5.5,259,1007.6,0
2013-04-13 20:00:00,1.5862944162436523,13.0,95,0.0,2.9,187,1007.8,0
2013-04-13 21:00:00,1.5862944162436523,11.3,97,0.0,4.2,121,1007.8,0
2013-04-13 22:00:00,1.903553299492385,10.3,98,0.0,4.3,132,1008.0,2
2013-04-13 23:00:00,1.903553299492385,9.7,99,0.0,4.7,148,1008.0,8
2013-04-14 00:00:00,1.5862944162436523,9.3,99,0.0,3.9,158,1008.1,9
2013-04-14 01:00:00,1.903553299492385,9.1,99,0.0,4.6,141,1007.9,63
2013-04-14 02:00:00,1.5862944162436523,9.0,99,0.0,6.0,123,1007.5,83
2013-04-14 03:00:00,1.903553299492385,8.8,99,0.0,5.5,122,1007.0,81
2013-04-14 04:00:00,1.903553299492385,8.5,99,0.0,5.5,122,1007.0,71
